40,Dutchess,Active,"3,452","5,036",313,26,52,949,3,3,8,"3,654","13,496"
40,Dutchess,Inactive,373,415,30,3,4,99,0,0,1,383,"1,308"
40,Dutchess,Total,"3,825","5,451",343,29,56,"1,048",3,3,9,"4,037","14,804"
40,Putnam,Active,"10,646","14,900","1,267",90,127,"2,478",5,9,27,"10,266","39,815"
40,Putnam,Inactive,904,"1,192",104,5,9,220,0,0,5,923,"3,362"
40,Putnam,Total,"11,550","16,092","1,371",95,136,"2,698",5,9,32,"11,189","43,177"
40,Westchester,Active,"57,697","40,698","2,240",322,320,"6,479",16,2,61,"38,613","146,448"
40,Westchester,Inactive,"4,712","3,293",197,24,37,583,0,0,2,"3,380","12,228"
40,Westchester,Total,"62,409","43,991","2,437",346,357,"7,062",16,2,63,"41,993","158,676"
40,District Total,Active,"71,795","60,634","3,820",438,499,"9,906",24,14,96,"52,533","199,759"
40,District Total,Inactive,"5,989","4,900",331,32,50,902,0,0,8,"4,686","16,898"
40,District Total,Total,"77,784","65,534","4,151",470,549,"10,808",24,14,104,"57,219","216,657"
41,Dutchess,Active,"56,931","46,827","3,306",472,708,"9,466",33,38,140,"45,320","163,241"
41,Dutchess,Inactive,"7,072","4,192",264,83,121,"1,142",1,0,19,"5,275","18,169"
41,Dutchess,Total,"64,003","51,019","3,570",555,829,"10,608",34,38,159,"50,595","181,410"
41,Putnam,Active,"7,858","7,025",663,64,90,"1,311",4,4,15,"6,045","23,079"
41,Putnam,Inactive,695,521,63,6,6,121,0,0,1,582,"1,995"
41,Putnam,Total,"8,553","7,546",726,70,96,"1,432",4,4,16,"6,627","25,074"
41,District Total,Active,"64,789","53,852","3,969",536,798,"10,777",37,42,155,"51,365","186,320"
41,District Total,Inactive,"7,767","4,713",327,89,127,"1,263",1,0,20,"5,857","20,164"
41,District Total,Total,"72,556","58,565","4,296",625,925,"12,040",38,42,175,"57,222","206,484"
42,Delaware,Active,"2,180","4,010",185,53,33,507,1,1,4,"1,705","8,679"
42,Delaware,Inactive,272,260,12,2,5,57,0,0,1,263,872
42,Delaware,Total,"2,452","4,270",197,55,38,564,1,1,5,"1,968","9,551"
42,Orange,Active,"32,421","28,641","1,619",227,412,"4,803",10,17,66,"22,138","90,354"
42,Orange,Inactive,"2,965","2,319",135,37,54,515,0,1,5,"2,199","8,230"
42,Orange,Total,"35,386","30,960","1,754",264,466,"5,318",10,18,71,"24,337","98,584"
42,Sullivan,Active,"17,324","12,675","1,075",150,234,"2,418",13,2,36,"11,651","45,578"
42,Sullivan,Inactive,"3,139","1,475",120,29,58,403,0,1,2,"1,914","7,141"
42,Sullivan,Total,"20,463","14,150","1,195",179,292,"2,821",13,3,38,"13,565","52,719"
42,Ulster,Active,"12,680","7,524",552,234,154,"1,571",4,2,24,"8,727","31,472"
42,Ulster,Inactive,"1,560",695,59,34,28,197,1,0,11,"1,266","3,851"
42,Ulster,Total,"14,240","8,219",611,268,182,"1,768",5,2,35,"9,993","35,323"
42,District Total,Active,"64,605","52,850","3,431",664,833,"9,299",28,22,130,"44,221","176,083"
42,District Total,Inactive,"7,936","4,749",326,102,145,"1,172",1,2,19,"5,642","20,094"
42,District Total,Total,"72,541","57,599","3,757",766,978,"10,471",29,24,149,"49,863","196,177"
43,Columbia,Active,"13,798","12,050","1,098",204,215,"2,830",10,1,22,"11,302","41,530"
43,Columbia,Inactive,"1,093",654,76,20,29,288,0,0,5,903,"3,068"
43,Columbia,Total,"14,891","12,704","1,174",224,244,"3,118",10,1,27,"12,205","44,598"
43,Rensselaer,Active,"19,593","20,677","3,343",259,701,"6,153",10,16,31,"23,089","73,872"
43,Rensselaer,Inactive,"1,335","1,128",186,15,62,490,0,0,3,"1,651","4,870"
43,Rensselaer,Total,"20,928","21,805","3,529",274,763,"6,643",10,16,34,"24,740","78,742"
